product_name,category,deskripsi,indikasi_umum,dosis,aturan_pakai
cialis tablet 10 mg,saluran kemih   prostat, cialis 10 mg merupakan obat yang di gunakan untuk disfungsi ereksi  cialis mengandung tadalafil yang berguna untuk mengobati disfungsi ereksi  tadalafil juga dapat digunakan untuk mengobati penderita pembesaran prostat jinak  bph  dan hipertensi pulmonal atau tekanan tinggi pada pembuluh darah arteri paru paru  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  , informasi obat ini hanya untuk kalangan medis  pengobatan ketidakmampuan mencapai atau mempertahankan ereksi dengan baik untuk berhubungan seksual  disfungsi ereksi  pada pria dewasa  mengobati penderita pembesaran prostat jinak  bph  dan hipertensi pulmonal atau tekanan tinggi pada pembuluh darah arteri paru paru  ," penggunaan obat ini harus sesuai dengan petunjuk dokter 
pria dewasa 10 mg 1 x hari  diberikan 30 menit s d 12 jam sebelum aktivitas seksual  dosis dapat ditingkatkan s d 20 mg bila tidak diperoleh respon yang adekuat  ", diberikan sebelum atau setelah makan 
cialis 5 mg 14 tablet,saluran kemih   prostat, cialis 5 mg merupakan obat dengan kandungan tadalafil  tadalafil digunakan untuk mengobati disfungsi ereksi pada pria dewasa  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis 
terapi disfungsi ereksi pada pria dewasa  "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
dosis yang dianjurkan  dosis awal 10 mg  paling tidak 30 menit sebelum aktifitas seksual  dosis berikutnya disesuaikan dengan respon  bisa sampai 20 mg sebagai dosis tunggal  maksimal 1 dosis dalam 24 jam  tidak direkomendasikan untuk penggunaan setiap hari   ", diberikan sebelum atau setelah makan 
ericfil tablet 100 mg,saluran kemih   prostat, ericfil merupakan obat yang digunakan untuk mengobati disfungsi ereksi  ericfil mengandung sildenafil citrate adalah inhibitor selektif dari siklik guanosin monofosfat  cgmp   spesifik phosphodiesterase tipe 5  pde5  obat ini menghambat fosfodiesterase tipe 5  pde 5  yang bertanggung jawab pada proses degradasi siklik guanosin monofosfat  cgmp  di corpus cavernosum  penghambatan pde 5 meningkatkan cgmp yang menghasilkan relaksasi sel otot polos pembuluh darah paru sildenafil citrate cepat diserap setelah pemberian oral  dengan bioavailabilitas absolut sekitar 41   obat ini dimetabolisme di hati  terutama oleh enzim sitokrom p 450 3a4  dan diubah menjadi metabolit aktif dengan sifat yang mirip dengan sildenafil citrate  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
ericfil diindikasikan untuk mengobati disfungsi ereksi "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
dewasa   50 mg diberikan sesuai kebutuhan 1 jam sebelum aktivitas seksual  dapat disesuaikan dengan kebutuhan  maksimal 100 mg hari ", dikonsumsi satu jam sebelum melakukan aktivitas seksual  dapat disesuaikan dengan kebutuhan  
viagra 50 mg 1 tablet,saluran kemih   prostat, viagra merupakan obat yang digunakan untuk mengobati gangguan fungsi seksual pada pria  yaitu disfungsi ereksi  obat ini bekerja dengan cara meningkatkan aliran darah ke alat kelamin pria sehingga dapat mempertahankan ereksi saat berhubungan seksual  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  , informasi obat ini hanya untuk kalangan medis  terapi disfungsi ereksi pada pria dewasa ," penggunaan obat ini harus sesuai dengan petunjuk dokter 
dewasa   50 mg diberikan sesuai kebutuhan 1 jam sebelum aktivitas seksual  dapat disesuaikan dengan kebutuhan  maksimal 100 mg hari ", dikonsumsi satu jam sebelum melakukan aktivitas seksual  dapat disesuaikan dengan kebutuhan  
prorenal 10 tablet,saluran kemih   prostat, prorenal merupakan obat yang di gunakan untuk terapi insufisiensi ginjal kronik dalam hubungan dengan diet tinggi kalori rendah protein pada retensi yang terkompensasi atau tidak terkompensasi  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
insufisiensi ginjal kronik dlm hubungan dg diet tinggi kalori rendah protein pd retensi yg terkompensasi atau tak terkompensasi "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
dws dg bb 70 kg insufisiensi ginjal kronik 4 8 tabh 3 x hr  retensi yg terkompensasi 4 6 tab 3 x hr dg nutrisi tinggi kalori rendah protein  retensi yg tak terkompensasi 4 8 tab 3 x hr dg nutrisi tinggi kalori rendah protein  ", sebaiknya diberikan bersama makanan   berikan pd saat makan  telan utuh  
rozgra 50 mg tablet,saluran kemih   prostat, rozgra 50 mg tablet mengandung sildenafil citrate  golongan inhibitor selektif  cgmp   obat ini digunakan untuk mengatasi masalah disfungsi ereksi  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  , informasi obat ini hanya untuk kalangan medis  terapi disfungsi ereksi pada pria dewasa ," penggunaan obat ini harus sesuai dengan petunjuk dokter 
dewasa   50 mg diberikan sesuai kebutuhan 1 jam sebelum aktivitas seksual  dapat disesuaikan dengan kebutuhan  maksimal 100 mg hari ", dikonsumsi satu jam sebelum melakukan aktivitas seksual  dapat disesuaikan dengan kebutuhan  
cialis tablet 20 mg,saluran kemih   prostat, cialis 20 mg merupakan obat dengan kandungan tadalafil  tadalafil digunakan untuk mengobati disfungsi ereksi dan dapat juga digunakan untuk mengobati penderita pembesaran prostat jinak  bph   hipertensi pulmonal atau tekanan tinggi pada pembuluh darah arteri paru paru  obat ini bekerja dengan cara melemaskan otot pembuluh darah dan meningkatkan aliran darah ke area tertentu dari tubuh  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  , informasi obat ini hanya untuk kalangan medis  pengobatan ketidakmampuan mencapai atau mempertahankan ereksi dengan baik untuk berhubungan seksual  disfungsi ereksi  pada pria dewasa ," penggunaan obat ini harus sesuai dengan petunjuk dokter 
disfungsi ereksi  1 kali per hari  diberikan 30 menit sebelum aktivitas seksual 
benign prostatic hyperplasia  5 mg  1 kali per hari 
pulmonary arterial hypertension  40 mg  1 kali per hari  ", diberikan sebelum atau setelah makan 
harnal d 0 2 mg 14 tablet,saluran kemih   prostat, harnal d 0 2 mg merupakan obat untuk mengatasi masalah buang air kecil di alami oleh pria dengan pembesaran prostat dan masalah sulit buang air kecil tersendat sendat sehingga memberikan rasa tidak nyaman  harnal d mengandung tamsulosin termasuk golongan alpha blocker  obat yang umumnya digunakan para pria untuk mengobati gejala pembesaran prostat  benign prostatic hyperplasia bph   dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  , gangguan saluran kemih bagian bawah yang berhubungan dengan hiperplasia prostat jinak ," penggunaan obat ini harus sesuai dengan petunjuk dokter 
0 2   0 4 mg per hari ", sesudah makan  letakkan diatas lidah dan biarkan hingga larut sendiri lalu telan bersama air liur atau air minum 
kejibeling plus ginseng 10 kapsul,saluran kemih   prostat, kejibeling plus ginseng merupakan herbal yang dapat membantu memelihara kesehatan saluran kemih  , membantu memelihara kesehatan saluran kemih , 3 kali sehari 1 2 kapsul , sesudah makan 
ketosteril 10 kaplet salut selaput,saluran kemih   prostat, ketosteril merupakan obat yang digunakan untuk terapi gangguan ginjal kronik sampai terapi untuk gejala gagal ginjal  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
tuberkulosis "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
insufisiensi ginjal khronik   3 x sehari 4 8 tablet  compensated retention retensi terkompensasi   3 x sehari 4 6 tablet dengan diet nutrisi tinggi kalori rendah p ", sesudah makan 
aminefron 4 kaplet,saluran kemih   prostat, aminefron  di gunakan untuk pengobatan terhadap kelainan yang terjadi pada fungsi ginjal kronik  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  , terapi disfungsi ginjal khronik dalam kombinasi dengan diet tinggi kalori rendah protein pada retensi terkompensasi dan tidak terkompensasi  ," penggunaan obat ini harus sesuai dengan petunjuk dokter 
insufisiensi ginjal khronik  gfr laju filtrasi glomerulus 5 50 ml mnt    3 x sehari 4 8 kaplet ", sesudah makan 
lodia 2 mg 10 tablet,saluran pencernaan, lodia 2 mg merupakan obat antidiare dengan kandungan loperamid hcl 2 mg  obat ini dapat digunakan untuk mengobati diare akut dan kronis  dalam menggunakan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
diare akut non spesifik   diare kronik "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
diare akut nonspesifik    2 tab  diikuti 1 tab setelah setiap tinja yang tidak berbentuk   
diare kronis 2 4 tab hari dalam dosis terbagi   
maks  8 tab setiap hari  ", sebelum atau sesudah makan 
spasminal 10 tablet,saluran pencernaan, spasminal merupakan obat untuk mengobati nyeri yang timbul pada keadaan kolik  spasminal mengandung hyoscine n butylbromide dan paracetamol  paracetamol bekerja sebagai obat analgetik yang berfungsi untuk menghilangkan nyeri  sedangkan hyoscine n butylbromide bekerja sebagai obat spasmolitik yang secara langsung merelaksasikan otot polos  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
kolik abdomen  sakit kram perut yang kadang disebabkan bakteri  radang pada usus  radang pankreas  dan usus buntu  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
3 kali sehari satu tablet  maksimal 4 tablet  ", sesudah sebelum makan 
antasida doen 10 tablet,saluran pencernaan, antasida doen merupakan obat sakit maag dengan kandungan alumunium hydroxide dan magnesium hydroxide  kombinasi alumunium hydroxide dan magnesium hydroxide bekerja menetralkan asam lambung dan menginaktifkan pepsin  sehingga dapat digunakan untuk mengurangi gejala yang berhubungan dengan kelebihan asam lambung  nyeri ulu hati akibat iritasi oleh asam lambung  kembung dan perasaan penuh pada lambung  , obat sakit maag untuk mengurangi nyeri lambung yang disebabkan oleh kelebihan asam lambung dengan gejala seperti mual dan perih ," dewasa   1 2 tablet  3 4 kali per hari  
anak  6 12 tahun    0 5 1 tablet  3 4 kali per hari  ", sebaiknya diberikan pada saat perut kosong  berikan 1 2 jam setelah makan dan sebelum tidur  kunyah tablet degan baik sebelum ditelan  
oralit 200 4 1 g 10 sachet   hemat borongan,saluran pencernaan," oralit sachet merupakan obat dengan kandungan natrium klorida  kalium klorida  trisodium sitrat dihidrat  glukosa anhidrat dalam bentuk serbuk  obat ini digunakan untuk mencegah dan mengobati kurang cairan  dehidrasi  akibat diare dan muntah 
 ", obat ini digunakan untuk mencegah dan mengobati dehidrasi akibat diare dan muntah  ," dibawah 1 tahun   3 jam pertama 1 5 gelas  selanjutnya 1 2 gelas tiap kali mencret  anak 1   5 tahun  3 jam pertama 3 gelas  selanjutnya 1 gelas tiap kali mencret  anak 5   12 tahun   3 jam pertama 6 gelas  selanjutnya 1 5 gelas tiap kali mencret  anak lebih dari 12 tahun   3 jam pertama 12 gelas  selanjutnya 2 gelas tiap kali mencret 
 "," dilarutkan dengan air matang  larutan ini tidak dapat digunakan apabila lebih dari 24 jam  jika terjadi muntah hentikan sementara  2 sampai 5 menit  berikan oralit dengan sendok sedikit demi sedikit 
 "
ondansetron 4 mg 6 tablet,saluran pencernaan, ondansetron 4 mg tablet merupakan obat antiemetik yang digunakan untuk meredakan mual dan muntah akibat kemoterapi serta pencegahan mual dan muntah paska operasi  ondansetron bekerja sebagai antagonis reseptor 5 ht3 yang memblok serotonin pada chemoreceptor trigger zone  ctz   pemblokan ini menyebabkan efek antiemetik  anti mual dan muntah   dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis   
penatalaksanaan mual dan muntah karena kemoterapi dan radioterapi  mual dan muntah paska operasi "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
pencegahan mual muntah paska operasi  
dewasa dan anak  17 tahun   awal 8 mg per oral 1 2 jam sebelum anestesi  dilanjutkan dengan 8 mg setelah 8 12 jam   
anak 4 11 tahun  4 mg 30 menit sebelum kemoterapi  ulangi dosis setelah 4 dan 8 jam dari dosis awal

mual muntah paska operasi  16 mg dosis tunggal 1 jam sebelum anestesi   

mual dan muntah yang diinduksi terapi radiasi  8 mg per oral 1 2 jam sebelum radioterapi ", obat ini bisa dikonsumsi dengan atau tanpa makanan   
zinkid sirup 10mg 5ml 100ml,saluran pencernaan, zinkid sirup mengandung zink sulfate  merupakan pelengkap pada pengobatan diare pada anak anak  digunakan bersama oralit  , pelengkap untuk pengobatan diare pada anak anak dibawah 5 tahun  diberikan bersama larutan oralit  ," bayi 2 6 bulan   5 ml diberikan setiap hari selama 10 hari berturut turut  bahkan ketika diare telah berhenti   
 anak 6 bulan 5 tahun   10 ml diberikan setiap hari selama 10 hari berturut turut  bahkan ketika diare telah berhenti   
 jika terjadi muntah dalam waktu setengah jam setelah pemberian obat  berikan lagi obat yang masih baru  ", sesudah makan 
inpepsa sirup 200 ml,saluran pencernaan, inpepsa sirup merupakan obat dengan kandungan sucralfate dalam bentuk sirup  obat ini digunakan untuk pengobatan jangka pendek dan jangka panjang pada tukak lambung dan usus  gastritis kronik  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
sakit maag  tukak usus halus  tukak lambung  gastritis kronis "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
dewasa   4 x sehari 2 sendok teh sendok takar 5 cc ", saat perut kosong   1 jam sebelum makan atau 2 jam sesudah makan dan menjelang tidur malam 
primperan 10 mg 10 tablet,saluran pencernaan, primperan 10 mg tablet merupakan obat yang mengandung metoclopramide 10 mg  metoclopramide digunakan untuk meredakan mual dan muntah yang disebabkan oleh induksi kemoterapi  radiasi  paska operasi  morning sickness  dan refluks esofagitis  obat ini juga dapat digunakan oleh pasien diabetik yang mengalami gastroparesis  kesulitan mengosongkan lambung   metoclopramide bekerja dengan cara menghambat stimulus otot polos kolinergik yang akan meningkatkan gerak peristaltik esofagus  meningkatkan tekanan pada otot spingter esofagus bagian bawah dan meningkatkan pengosongan lambung  namun obat ini tidak menimbulkan efek pada usus halus dan usus besar serta tidak menimbulkan peningkatan pada fungsi sekresi saluran cerna  obat ini juga memblok reseptor d2 dopamine di ctz  chemoreceptor trigger zone  di medula yang mencetuskan gejala mual dan muntah sehingga menimbulkan efek antimual dan antimuntah  penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis   
meredakan mual dan muntah yang disebabkan oleh induksi kemoterapi  radiasi  paska operasi  morning sickness  dan refluks esofagitis  obat ini juga dapat digunakan oleh pasien diabetik yang mengalami gastroparesis  kesulitan mengosongkan lambung   "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
dewasa   10 mg  3 kali per hari   
anak 5 15 tahun   0 5 mg kg berat badan hari dalam dosis terbagi  ", harus diminum dalam keadaam perut kosong  30 menit sebelum makan   
ranivel 75mg 5 ml sirup 60 ml,saluran pencernaan, ranivel sirup merupakan obat yang digunakan untuk mengobati penyakit penyakit yang disebabkan oleh kelebihan produksi asam lambung  seperti sakit maag dan tukak lambung  ranivel mengandung ranitidine yang bekerja dengan cara menghambat secara kompetitif kerja reseptor histamin h2  yang sangat berperan dalam sekresi asam lambung  penghambatan kerja reseptor h2 menyebabkan produksi asam lambung menurun baik dalam kondisi istirahat maupun adanya rangsangan oleh makanan  histamin  pentagastrin  kafein dan insulin  obat ini digunakan untuk tukak lambung dan tukak duodenum  refluks esofagitis  dispepsia episodik kronis  tukak akibat ains  tukak duodenum karena h pylori  sindrom zollinger ellison  kondisi lain dimana pengurangan asam lambung  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis   
tukak lambung dan tukak duodenum  refluks esofagitis  dispepsia episodik kronis  tukak akibat ains  tukak duodenum karena h pylori  sindrom zollinger ellison  kondisi lain dimana pengurangan asam lambung "," penggunaan obat ini harus sesuai dengan petunjuk dokter  
ulserasi nsaid  10 ml sirup diberikan 2 kali dalam sehari  pagi dan malam   atau 20 ml diberikan sekali sehari sesudah makan malam atau sebelum tidur  selama 8 minggu   

dispepsia  5 ml sirup diberikan 2 kali dalam sehari  pagi dan malam  diberikan hingga 6 minggu  

refluks gastro esofagus  10 ml sirup diberikan 2 kali dalam sehari  pagi dan malam   atau 20 ml diberikan sekali sehari sesudah makan malam atau sebelum tidur  selama 8 12 minggu   

ulkus duodenum  h pylori   10 ml sirup diberikan 2 kali diberikan dengan amoksisilin dan metronidazol selama 2 minggu   

ulkus lambung dan duodenum jinak   
dewasa dan anak   12 tahun  10 ml sirup diberikan 2 kali dalam sehari  pagi dan malam   atau 20 ml diberikan sekali sehari sesudah makan malam atau sebelum tidur  selama 4 minggu   
anak 3 11 tahun  4 8 mg kg setiap hari dalam 2 dosis terbagi maks 300 mg selama 4 8 minggu ", sebelum atau sesudah makan 
zinc 20 mg 10 tablet,saluran pencernaan, zinc tablet merupakan salah satu mikromineral esensial yang berperan penting dalam fungsi imunitas  tumbuh kembang anak  anti oksidan  fungsi reproduksi  dan fungsi sensori  zinc dapat digunakan sebagai terapi tambahan pada kasus diare  sehingga membantu menurunkan episode diare  memperbaiki pervalensi dan resiko diare berkepanjangan serta menunjukkan penurunan insiden diare persisten  , obat ini digunakan untuk membantu memperkuat sistem kekebalan tubuh  dan mengatasi defisiensi zinc pada kasus diare  ," pengobatan diare akut
 dewasa  10 20 mg  diminum satu kali per hari  lama pengobatan 10 14 hari meskipun diare sudah berhenti 
 anak anak usia 6 bulan 5 tahun  20 mg  diminum satu kali per hari  lama pengobatan 10 hari meskipun diare sudah berhenti  ", sesudah makan 
ranitidine 150 mg 10 tablet,saluran pencernaan, ranitidine  obat yang di gunakan untuk mengobati penyakit penyakit yang di sebabkan oleh kelebihan produksi asam lambung  seperti sakit maag dan tukak lambung  ranitidine termasuk golongan antagonis reseptor histamin h2 yang bekerja dengan cara menghambat secara kompetitif kerja reseptor histamin h2  yang sangat berperan dalam sekresi asam lambung  penghambatan kerja reseptor h2 menyebabkan produksi asam lambung menurun baik dalam kondisi istirahat maupun adanya rangsangan oleh makanan  histamin  pentagastrin  kafein dan insulin  obat ini digunakan untuk tukak lambung dan tukak duodenum  refluks esofagitis  dispepsia episodik kronis  tukak akibat ains  tukak duodenum karena h pylori  sindrom zollinger ellison  kondisi lain dimana pengurangan asam lambung  dalam penggunaan obat ini harus sesuai petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis   
tukak lambung dan tukak duodenum  refluks esofagitis  dispepsia episodik kronis  tukak akibat ains  tukak duodenum karena h pylori  sindrom zollinger ellison  kondisi lain dimana pengurangan asam lambung "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
ulserasi nsaid  150 mg  1 tab  2 kali sehari atau 300 mg  2 tab  sebelum tidur selama 8 minggu

dispepsia  150 mg  1 tab  dalam 2 dosis selama 6 minggu

refluks gastro esofagus  150 mg  1 tab  2 kali sehari atau 300 mg  2 tab  sebelum tidur selama 8 12 minggu

ulkus duodenum  h pylori   150 mg  1 tab  dalam 2 dosis terbagi atau 300 mg  2 tab  sebelum tidur diberikan dengan amoksisilin dan metronidazol selama 2 minggu   

ulkus lambung dan duodenum jinak   
dewasa dan anak   12 tahun  150 mg  1 tab  2 kali sehari atau 300 mg  2 tab  sebelum tidur selama 4 minggu
anak 3 11 tahun  4 8 mg kg setiap hari dalam 2 dosis terbagi maks 300 mg selama 4 8 minggu ", dikonsumsi bersama atau setelah makanan  telan utuh  jangan dikunyah 
vometa sirup 60 ml,saluran pencernaan, vometa sirup mengandung domperidone  domperidone merupakan merupakan obat golongan antiemetik yang bekerja dengan cara menghambat reseptor dopamin perifer sehingga meningkatkan peristaltik esofagus  menurunkan tekanan sfingter esofagus  motilitas dan peristaltik lambung  dan meningkatkan koordinasi gastroduodenal  sehingga memfasilitasi pengosongan lambung dan mengurangi waktu transit usus halus  obat ini diindikasikan untuk mual   muntah akut serta dispepsia fungsional  pada anak diindikasikan untuk mual   muntah yang disebabkan kemoterapi   radioterapi untuk kanker  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis   
mual   muntah akut serta dispepsia fungsional  pada anak diindikasikan untuk mual   muntah yang disebabkan kemoterapi   radioterapi untuk kanker "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
dewasa  10 mg  3 kali sehari  maks  30 mg setiap hari  durasi perawatan maksimal  7 hari  gunakan dosis efektif terendah untuk durasi sesingkat mungkin   

anak  
anak umur  12 tahun  35 kg  0 25 mg kg diberikan hingga 3 kali sehari  maks  0 75 mg kg setiap hari   
anak umur 12 tahun 35 kg  sama seperti dosis dewasa  ", dikonsumsi saat perut kosong  diminum 15 30 menit sebelum makan 
lacto b sachet 1 g,saluran pencernaan, lacto b merupakan suplemen dengan kandungan probiotik yang membantu fungsi saluran pencernaan  lacto b dapat digunakan untuk mengobati diare dan pencegahan intoleransi laktosa pada anak 1 12 tahun  , terapi pengobatan diare dan intoleransi laktosa  , anak 1 12 tahun   3 sachet hari  , dapat dikonsumsi langsung dengan melarutkannya bersama air putih atau dikonsumsi bersama makanan untuk mengurangi ketidak nyamanan pencernaan  
new diatabs 4 tablet,saluran pencernaan, new diatabs merupakan obat antidiare dengan kandungan attapulgit 600 mg  obat ini dapat digunakan untuk pengobatan simtomatik pada diare non spesifik  yaitu diare yang tidak diketahui penyebabnya dengan jelas  new diatabs bekerja dengan cara mengadsorbsi beberapa racun dan bakteri penyebab diare  mengurangi frekuensi buang air besar  serta memperbaiki konsistensi feses yang encer  , obat ini dapat digunakan untuk pengobatan simtomatik pada diare non spesifik  yaitu diare yang tidak diketahui penyebabnya dengan jelas  ," dewasa dan anak anak  12 tahun atau lebih    2 tablet setiap setelah buang air besar  maksimum penggunaan 12 tablet dalam waktu 24 jam  
 anak anak  6 12 tahun    1 tablet setiap setelah buang air besar  maksimum penggunaan 6 tablet dalam waktu 24 jam  jika gejala gejala masih berlangsung terus  harap berkonsultasi dengan dokter  ", sebelum atau sesudah makan 
vometa ft 10 mg 10 tablet,saluran pencernaan, vometa ft 10 mg tablet mengandung domperidone  domperidone merupakan merupakan obat golongan antiemetik yang bekerja dengan cara menghambat reseptor dopamin perifer shg meningkatkan peristaltik esofagus  menurunkan tekanan sfingter esofagus  motilitas dan peristaltik lambung  dan meningkatkan koordinasi gastroduodenal  sehingga memfasilitasi pengosongan lambung dan mengurangi waktu transit usus halus  obat ini diindikasikan untuk mual   muntah akut serta dispepsia fungsional  pada anak diindikasikan untuk mual   muntah yang disebabkan kemoterapi   radioterapi untuk kanker  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis    
mual   muntah akut serta dispepsia fungsional  pada anak diindikasikan untuk mual   muntah yang disebabkan kemoterapi   radioterapi untuk kanker "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
dewasa  10 mg  3 kali sehari  maks  30 mg setiap hari  durasi perawatan maksimal  7 hari  gunakan dosis efektif terendah untuk durasi sesingkat mungkin   

anak  
anak umur  12 tahun  35 kg  0 25 mg kg diberikan hingga 3 kali sehari  maks  0 75 mg kg setiap hari   
anak umur 12 tahun 35 kg  sama seperti dosis dewasa  ", dikonsumsi saat perut kosong  diminum 15 30 menit sebelum makan 
promag suspensi 60 ml,saluran pencernaan, promag merupakan obat sakit maag yang mengandung hydrotalcite  magnesium hydroxide  dan simethicone  obat ini diigunakan untuk meringankan gejala sakit maag akibat kelebihan asam lambung seperti perih  mual  kembung  dan nyeri ulu hati  , untuk mengurangi gejala yang berhubungan dengan kelebihan asam lambung  gastritis  tukak lambung  dan tukak usus 12 jari dengan gejala mual  kembung  nyeri lambung  nyeri ulu hati  dan rasa penuh pada lambung ," dewasa   1 2 sendok takar  5 10 ml   3 4 kali sehari  
anak usia 6 12 tahun   1 sendok takar  5 ml   3 4 kali sehari   ", dianjurkan untuk meminum obat ini segera pada saat timbul gejala dan dianjurkan 1 2 jam sebelum atau setelah makan dan sebelum tidur   
dulcolax 5 mg 10 tablet,saluran pencernaan, dulcolax tablet merupakan obat dengan kandungan bisacodyl dalam bentuk tablet salut enterik  obat ini digunakan untuk untuk mengatasi masalah sembelit susah bab konstipasi  selain itu obat ini juga digunakan sebagai salah satu persiapan prosedur terapi diagnostic  terapi sebelum dan sesudah operasi dan dalam kondisi untuk mempercepat defekasi  dulcolax 5 mg tablet bekerja dengan cara merangsang pergerakan pada usus besar dan membantu jalan keluar nya feses  , untuk mengatasi masalah sembelit  susah bab  konstipasi  untuk persiapan prosedur terapi diagnostic  terapi sebelum dan sesudah operasi dan dalam kondisi untuk mempercepat defekasi  ," dewasa dan anak di atas usia 10 tahun   1 2 tablet per hari 
anak 6 10 tahun   1 tablet sekali sehari ", tablet dianjurkan untuk diminum pada malam hari  waktu kerja obat 6 12 jam  untuk mendapatkan buang air besar keesokan harinya  
buscopan plus 4 tablet,saluran pencernaan, buscopan plus merupakan obat dengan kandungan hyoscine n butylbromide  paracetamol dalam bentuk tablet salut selaut  obat ini digunakan untuk nyeri paroksismal pada lambung atau usus halus  nyeri spastik pada saluran empedu  saluran kemih dan organ genital wanita  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
nyeri paroxismal pada lambung atau usus halus  nyeri spastik pada saluran empedu  saluran kemih dan organ genital wanita "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
dewasa   1 2 tablet  3 kali sehari  maksimal   6 tablet per hari  ", dikonsumsi sebelum atau sesudah makan 
buscopan 10 mg 10 tablet,saluran pencernaan, buscopan merupakan obat dengan kandungan hyoscine n butylbromide dalam bentuk tablet salut gula  obat ini digunakan untuk spasme traktus gstrointestinal  spasme dan diskinesia sistem bilier  spasme traktus genito urinarius  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
gangguan spastik pada saluran cerna  saluran empedu  saluran kemih dan saluran genital wanita "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
4 kali sehari 1 2 tablet ", sebelum atau sesudah makan 
inpepsa sirup 100 ml,saluran pencernaan, inpepsa sirup merupakan obat dengan kandungan sucralfate dalam bentuk sirup  obat ini digunakan untuk pengobatan jangka pendek dan jangka panjang pada tukak lambung dan usus  gastritis kronik  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis    
tukak usus  tukak lambung  gastritis kronis "," penggunaan obat ini harus sesuai dengan petunjuk dokter  
dewasa   4 x sehari 2 sendok takar  10 ml  ", saat perut kosong   1 jam sebelum makan atau 2 jam sesudah makan dan menjelang tidur malam 
promag 10 tablet,saluran pencernaan, promag merupakan obat dengan kandungan hydrotalcite  mg oh 2  simethicone dalam bentuk tablet  obat ini digunakan untuk mengurangi gejala gejala yang berhubungan dengan kelebihan asam lambung  gastritis  tukak lambung  tukak usus 12 jari  gejala seperti mual  nyeri lambung  nyeri ulu hati  kembung dan perasaan penuh pada lambung  , mengatasi gejala sakit maag  ," dewasa   3 4 kali sehari 1 2 tablet  
anak anak 6   12 tahun   3   4 kali sehari 0 5   1 tablet  ", dianjurkan untuk meminum obat ini segera pada saat timbul gejala dan dilanjutkan 1 2 jam sebelum makan atau sesudah makan dan sebelum tidur  
